0010001.00,0010001.00,1.0,1
0010002.00,0010002.00,1.0,1
0010003.01,0010003.01,1.0,1
0010003.02,0010003.02,1.0,1
0010004.00,0010004.00,1.0,1
0010005.01,0010005.01,1.0,1
0010005.02,0010005.02,1.0,1
0010006.00,0010006.00,1.0,1
0010007.00,0010007.00,1.0,1
0010008.00,0010008.00,1.0,1
0010009.00,0010009.00,1.0,1
0010010.00,0010010.00,1.0,1
0010011.00,0010011.00,1.0,1
0010012.00,0010012.00,1.0,1
0010013.00,0010013.00,1.0,1
0010014.00,0010014.00,1.0,1
0010015.01,0010015.01,1.0,1
0010015.02,0010015.02,1.0,1
0010015.03,0010015.03,1.0,1
0010015.04,0010015.04,1.0,1
0010016.00,0010016.00,1.0,1
0010100.01,0010100.01,1.0,1
0010100.02,0010100.02,1.0,1
0010170.00,0010170.01,0.5260405849503875,3
0010170.00,0010170.02,0.47395941504961253,3
0010171.00,0010171.00,0.861913790651903,4
0010171.00,0010172.04,0.138086209348097,4
0010172.01,0010172.01,0.9104264354062452,4
0010172.01,0010172.02,0.08957356459375473,4
0010172.02,0010172.02,1.0,4
0010172.03,0010172.03,0.8731819407029495,4
0010172.03,0010172.04,0.12681805929705048,4
0010172.04,0010172.04,1.0,4
0010200.01,0010200.01,1.0,1
0010200.02,0010200.02,1.0,1
0010200.03,0010200.03,1.0,1
0010201.00,0010201.00,1.0,1
0010202.00,0010202.00,1.0,1
0010300.00,0010300.00,1.0,1
0010301.01,0010301.01,0.9367568891416338,4
0010301.01,0010301.02,0.06324311085836629,4
0010301.02,0010301.02,1.0,4
0010302.00,0010302.00,1.0,1
0010303.00,0010303.00,1.0,1
2050001.00,2050001.00,1.0,1
2050002.00,2050002.00,1.0,1
2050003.00,2050003.00,1.0,1
2050004.01,2050004.01,1.0,1
2050004.02,2050004.02,1.0,1
2050005.00,2050005.00,1.0,1
2050006.00,2050006.00,1.0,1
2050007.00,2050007.00,1.0,1
2050008.00,2050008.00,1.0,1
2050009.00,2050009.00,1.0,1
2050010.00,2050010.00,1.0,1
2050011.00,2050011.00,1.0,1
2050012.00,2050012.00,1.0,1
2050013.00,2050013.00,1.0,1
2050014.00,2050014.00,1.0,1
2050015.00,2050015.00,1.0,1
2050016.00,2050016.00,1.0,1
2050017.00,2050017.00,1.0,1
2050018.00,2050018.00,1.0,1
2050019.00,2050019.00,1.0,1
2050020.00,2050020.00,1.0,1
2050021.00,2050021.00,1.0,1
2050022.00,2050022.00,1.0,1
2050023.00,2050023.00,1.0,1
2050024.00,2050024.00,1.0,1
2050025.01,2050025.01,1.0,1
2050025.02,2050025.02,1.0,1
2050025.03,2050025.03,1.0,1
2050026.00,2050026.00,1.0,1
2050027.00,2050027.00,0.9105806184701688,4
2050027.00,2050142.00,0.08941938152983114,4
2050100.00,2050100.00,1.0,1
2050101.00,2050101.00,1.0,1
2050102.00,2050102.00,1.0,1
2050103.00,2050103.00,1.0,1
2050104.01,2050104.01,1.0,1
2050104.02,2050104.02,1.0,1
2050105.01,2050105.01,1.0,1
2050105.02,2050105.02,1.0,1
2050106.00,2050106.00,1.0,1
2050107.00,2050107.00,1.0,1
2050108.00,2050108.00,1.0,1
2050109.00,2050109.00,1.0,1
2050110.00,2050110.00,1.0,1
2050111.00,2050111.00,1.0,1
2050112.00,2050112.00,1.0,1
2050113.00,2050113.00,1.0,1
2050114.00,2050114.00,1.0,1
2050120.00,2050120.00,1.0,1
2050121.01,2050121.01,1.0,1
2050121.02,2050121.02,0.3621895995065465,3
2050121.02,2050121.04,0.6378104004934535,3
2050121.03,2050121.03,1.0,1
2050122.01,2050122.01,1.0,1
2050122.02,2050122.02,0.9468476087104352,4
2050122.02,2050122.03,0.05315239128956483,4
2050122.03,2050122.03,1.0,4
2050123.01,2050122.03,0.03601227449075498,4
2050123.01,2050123.01,0.963987725509245,4
2050123.02,2050123.02,1.0,1
2050123.03,2050123.03,1.0,1
2050130.01,2050130.01,0.9691377046172527,4
2050130.01,2050132.01,0.030862295382747373,4
2050130.02,2050130.01,0.03346218727548117,4
2050130.02,2050130.02,0.9447068694551032,4
2050130.02,2050152.00,0.02183094326941567,4
2050131.01,2050131.01,1.0,1
2050131.02,2050131.02,1.0,1
2050131.03,2050131.03,1.0,1
2050131.04,2050131.04,1.0,1
2050131.05,2050131.05,1.0,1
2050132.01,2050132.01,1.0,4
2050132.02,2050132.02,1.0,1
2050140.00,2050140.00,1.0,1
2050141.00,2050141.00,1.0,4
2050142.00,2050141.00,0.018033506576297247,4
2050142.00,2050142.00,0.9819664934237028,4
2050143.00,2050143.00,1.0,1
2050150.01,2050150.01,1.0,1
2050150.02,2050150.02,1.0,1
2050151.00,2050151.00,1.0,1
2050152.00,2050152.00,1.0,4
3050001.00,3050001.00,1.0,4
3050002.00,3050001.00,0.10285672073819813,4
3050002.00,3050002.00,0.8971432792618019,4
3050003.01,3050003.01,1.0,1
3050003.02,3050003.02,1.0,1
3050004.00,3050004.00,1.0,1
3050005.00,3050005.00,1.0,1
3050006.00,3050006.00,1.0,1
3050007.00,3050007.00,1.0,1
3050008.00,3050008.00,1.0,1
3050009.00,3050009.00,1.0,1
3050010.01,3050010.01,1.0,1
3050010.02,3050010.02,0.9467132369534788,4
3050010.02,3050012.00,0.05328676304652127,4
3050011.00,3050011.00,1.0,1
3050012.00,3050012.00,0.9652330668720432,4
3050012.00,3050013.00,0.03476693312795669,4
3050013.00,3050013.00,1.0,4
3050014.00,3050014.00,1.0,1
3050015.00,3050015.00,1.0,1
3050016.00,3050016.01,0.453337233648974,3
3050016.00,3050016.02,0.546662766351026,3
3050100.00,3050100.00,1.0,1
3050101.00,3050101.00,1.0,1
3050102.01,3050102.01,1.0,1
3050102.02,3050102.02,1.0,1
3100001.01,3100001.01,1.0,1
3100001.02,3100001.02,1.0,1
3100002.01,3100002.01,1.0,1
3100002.02,3100002.02,1.0,1
3100003.00,3100003.00,1.0,1
3100004.00,3100004.00,1.0,1
3100005.00,3100005.00,1.0,1
3100006.00,3100006.00,1.0,1
3100007.00,3100007.00,1.0,4
3100008.00,3100008.00,0.8980505515858574,4
3100008.00,3100009.00,0.1019494484141425,4
3100009.00,3100009.00,1.0,4
3100010.00,3100010.00,1.0,1
3100011.00,3100011.00,1.0,1
3100012.00,3100012.00,1.0,4
3100013.00,3100012.00,0.10433473646585997,4
3100013.00,3100013.00,0.89566526353414,4
3100014.00,3100014.00,1.0,1
3100015.00,3100015.00,1.0,1
3100016.00,3100016.00,1.0,1
3100017.00,3100017.00,1.0,1
3100018.00,3100018.00,1.0,1
3100019.00,3100007.00,0.20142042143949895,4
3100019.00,3100019.00,0.798579578560501,4
3100020.00,3100020.00,1.0,1
3100021.00,3100021.00,1.0,1
3100022.00,3100022.00,1.0,1
3100023.00,3100023.00,1.0,1
3100024.00,3100024.00,1.0,1
3100025.01,3100025.01,1.0,1
3100025.02,3100025.02,0.9105680319586376,4
3100025.02,3100026.00,0.08943196804136244,4
3100026.00,3100026.00,1.0,4
3100027.01,3100027.01,1.0,1
3100027.02,3100027.02,1.0,4
3100028.00,3100027.02,0.08628363664959408,4
3100028.00,3100028.00,0.913716363350406,4
3100029.00,3100029.00,1.0,1
3100100.00,3100100.00,0.954303622356928,4
3100100.00,3100101.00,0.04569637764307197,4
3100101.00,3100101.00,1.0,4
3100110.00,3100110.01,0.45290476282854747,4
3100110.00,3100110.02,0.5470952371714525,4
3100111.00,3100111.00,1.0,1
3100112.00,3100112.00,1.0,1
3100120.00,3100110.02,0.01854551016841009,4
3100120.00,3100120.01,0.5369183639529035,4
3100120.00,3100120.02,0.44453612587868646,4
3100130.01,3100130.01,1.0,1
3100130.02,3100130.02,1.0,1
3100131.00,3100131.00,1.0,1
4080001.00,4080001.00,1.0,1
4080002.00,4080002.01,0.3733227519634465,3
4080002.00,4080002.02,0.6266772480365534,3
4080003.00,4080003.00,1.0,1
4080004.00,4080004.00,1.0,1
4080005.00,4080005.00,1.0,1
4080006.00,4080006.00,1.0,1
4080007.00,4080007.00,1.0,1
4080008.00,4080008.00,1.0,1
4080100.00,4080100.00,1.0,1
4080101.00,4080101.00,1.0,1
4080102.00,4080102.00,1.0,1
4080103.00,4080103.00,1.0,1
4080104.00,4080104.00,1.0,1
4080105.00,4080105.00,1.0,1
4080106.00,4080106.00,1.0,1
4080107.00,4080107.01,0.6176944937133342,4
4080107.00,4080107.02,0.3007286205666722,4
4080107.00,4080111.00,0.08157688571999361,4
4080108.00,4080108.00,1.0,1
4080109.00,4080109.00,1.0,1
4080110.00,4080110.00,1.0,1
4080111.00,4080107.02,0.014424250661254533,4
4080111.00,4080111.00,0.9855757493387454,4
4080120.00,4080120.01,0.24010900773929453,3
4080120.00,4080120.02,0.7598909922607056,3
4080130.00,4080130.00,1.0,1
4080131.00,4080131.00,1.0,1
4080132.00,4080132.00,1.0,1
4080133.00,4080133.00,1.0,1
4080140.00,4080140.00,1.0,1
4080150.00,4080150.00,1.0,1
4080160.00,4080160.00,1.0,1
4080161.00,4080161.00,1.0,1
4080162.00,4080162.00,1.0,1
4080163.00,4080163.00,1.0,1
4080164.00,4080164.00,1.0,1
4210001.00,4210001.00,1.0,1
4210002.00,4210002.00,1.0,1
4210003.00,4210003.00,1.0,1
4210004.00,4210004.00,1.0,1
4210005.00,4210005.00,1.0,1
4210006.00,4210006.00,1.0,1
4210007.00,4210007.00,1.0,1
4210008.00,4210008.00,1.0,1
4210009.00,4210009.00,1.0,1
4210010.00,4210010.00,1.0,1
4210011.00,4210011.00,1.0,1
4210012.00,4210012.00,1.0,1
4210013.00,4210013.00,1.0,1
4210014.00,4210014.00,0.8120677281539534,4
4210014.00,4210015.00,0.1879322718460465,4
4210015.00,4210015.00,1.0,4
4210016.00,4210016.00,1.0,1
4210017.00,4210017.00,1.0,1
