source_ctuid,target_ctuid,w_area
4210114.00,4210114.00,1.0000000000
4210117.00,4210117.00,1.0000000000
4210118.00,4210118.00,1.0000000000
4210120.00,4210120.00,1.0000000000
4210122.00,4210122.00,1.0000000000
4210124.00,4210124.00,1.0000000000
4210126.00,4210126.00,1.0000000000
4210128.00,4210128.00,1.0000000000
4210150.00,4210150.00,1.0000000000
4210200.00,4210200.00,1.0000000000
4210201.00,4210201.00,1.0000000000
4210202.00,4210202.00,1.0000000000
4210205.00,4210205.00,1.0000000000
4210206.00,4210206.00,1.0000000000
4210207.00,4210207.00,1.0000000000
4210210.00,4210210.00,1.0000000000
4210212.00,4210214.00,1.0000000000
4210214.00,4210214.00,1.0000000000
4210215.00,4210214.00,1.0000000000
4210216.00,4210216.00,1.0000000000
4210218.00,4210218.00,1.0000000000
4330001.00,4330001.00,1.0000000000
4330002.00,4330002.00,1.0000000000
4330003.00,4330003.00,1.0000000000
4330004.00,4330004.00,1.0000000000
4330005.00,4330005.00,1.0000000000
4330006.00,4330006.00,1.0000000000
4330007.00,4330007.00,1.0000000000
4330008.00,4330008.00,1.0000000000
4330009.00,4330009.00,1.0000000000
4330010.00,4330010.00,1.0000000000
4330011.00,4330011.00,1.0000000000
4330012.00,4330012.00,1.0000000000
4330013.00,4330013.00,1.0000000000
4330014.00,4330014.00,1.0000000000
4330015.00,4330015.00,1.0000000000
4330016.00,4330016.00,1.0000000000
4330017.00,4330017.00,1.0000000000
4330018.00,4330018.00,1.0000000000
4330019.00,4330019.00,1.0000000000
4420001.00,4420001.00,1.0000000000
4420002.00,4420002.00,1.0000000000
4420003.00,4420003.00,1.0000000000
4420004.00,4420004.00,1.0000000000
4420005.00,4420005.00,1.0000000000
4420006.00,4420006.00,1.0000000000
4420007.00,4420007.00,1.0000000000
4420008.00,4420008.00,1.0000000000
4420009.00,4420009.00,1.0000000000
4420010.00,4420010.00,1.0000000000
4420011.00,4420011.00,1.0000000000
4420016.00,4420016.00,0.9999416014
4420016.00,4420050.00,0.0000583986
4420017.00,4420017.00,1.0000000000
4420018.00,4420018.00,1.0000000000
4420019.00,4420019.00,1.0000000000
4420020.00,4420020.00,1.0000000000
4420021.00,4420021.00,1.0000000000
4420022.00,4420051.00,1.0000000000
4420023.00,4420012.00,0.3515268799
4420023.00,4420013.00,0.6484731201
4620001.00,4620001.00,1.0000000000
4620002.00,4620002.00,1.0000000000
4620003.00,4620003.00,1.0000000000
4620004.00,4620004.00,1.0000000000
4620005.00,4620005.00,1.0000000000
4620006.00,4620006.00,0.7901866951
4620006.00,4620242.00,0.2098133049
4620007.00,4620007.00,0.4653408867
4620007.00,4620240.00,0.2711220394
4620007.00,4620241.00,0.2635370739
4620008.00,4620008.00,1.0000000000
4620009.00,4620009.00,1.0000000000
4620010.00,4620010.00,1.0000000000
4620011.00,4620011.00,1.0000000000
4620012.00,4620012.00,1.0000000000
4620013.00,4620013.00,1.0000000000
4620014.00,4620014.00,1.0000000000
4620015.00,4620015.00,1.0000000000
4620016.00,4620016.00,1.0000000000
4620017.00,4620017.00,1.0000000000
4620018.00,4620018.00,1.0000000000
4620019.00,4620019.00,1.0000000000
4620020.00,4620020.00,1.0000000000
4620021.00,4620021.00,1.0000000000
4620022.00,4620022.00,1.0000000000
4620023.00,4620023.00,1.0000000000
4620024.00,4620024.00,1.0000000000
4620025.00,4620025.00,1.0000000000
4620026.00,4620026.00,1.0000000000
4620027.00,4620027.00,1.0000000000
4620028.00,4620028.00,1.0000000000
4620029.00,4620029.00,1.0000000000
4620030.00,4620030.00,1.0000000000
4620031.00,4620031.00,1.0000000000
4620032.00,4620032.00,1.0000000000
4620033.00,4620033.00,1.0000000000
4620034.00,4620034.00,1.0000000000
4620035.00,4620035.00,1.0000000000
4620036.00,4620036.00,1.0000000000
4620037.00,4620037.00,1.0000000000
4620038.00,4620038.00,1.0000000000
4620039.00,4620039.00,1.0000000000
4620040.00,4620040.00,1.0000000000
4620041.00,4620041.00,1.0000000000
4620042.00,4620042.00,1.0000000000
4620043.00,4620043.00,1.0000000000
4620044.00,4620043.00,1.0000000000
4620045.00,4620045.00,1.0000000000
4620046.00,4620046.00,1.0000000000
4620047.00,4620047.00,1.0000000000
4620048.00,4620048.00,1.0000000000
4620049.00,4620049.00,1.0000000000
4620050.00,4620050.00,1.0000000000
4620051.00,4620051.00,1.0000000000
4620052.00,4620052.00,1.0000000000
4620053.00,4620053.00,1.0000000000
4620054.00,4620054.00,1.0000000000
4620055.00,4620055.00,1.0000000000
4620056.00,4620056.00,1.0000000000
4620057.00,4620057.00,1.0000000000
4620058.00,4620058.00,1.0000000000
4620059.00,4620059.00,1.0000000000
4620060.00,4620060.00,1.0000000000
4620061.00,4620061.00,1.0000000000
4620062.00,4620062.00,1.0000000000
4620063.00,4620063.00,1.0000000000
4620064.00,4620064.00,1.0000000000
4620065.00,4620065.00,1.0000000000
4620066.00,4620066.00,1.0000000000
4620067.00,4620067.00,1.0000000000
4620068.00,4620068.00,1.0000000000
4620069.00,4620069.00,1.0000000000
4620070.00,4620070.00,1.0000000000
4620071.00,4620071.00,1.0000000000
4620072.00,4620072.00,1.0000000000
4620073.00,4620073.00,1.0000000000
4620074.00,4620074.00,1.0000000000
4620075.00,4620075.00,1.0000000000
4620076.00,4620076.00,1.0000000000
4620077.00,4620077.00,1.0000000000
4620078.00,4620078.00,1.0000000000
4620079.00,4620079.00,1.0000000000
4620080.00,4620080.00,1.0000000000
4620081.00,4620081.00,1.0000000000
4620082.00,4620082.00,1.0000000000
4620083.00,4620083.00,1.0000000000
4620084.00,4620084.00,0.9345648669
4620084.00,4620304.00,0.0654351331
4620085.00,4620085.00,1.0000000000
4620086.00,4620086.00,1.0000000000
4620087.00,4620087.00,1.0000000000
4620088.00,4620088.00,1.0000000000
4620089.00,4620089.00,1.0000000000
4620090.00,4620090.00,1.0000000000
4620091.00,4620091.00,1.0000000000
4620092.00,4620092.00,1.0000000000
4620093.00,4620093.00,1.0000000000
4620094.00,4620094.00,1.0000000000
4620095.00,4620095.00,1.0000000000
4620096.00,4620096.00,1.0000000000
4620097.00,4620097.00,1.0000000000
4620098.00,4620098.00,1.0000000000
4620099.00,4620099.00,1.0000000000
4620100.00,4620100.00,1.0000000000
4620101.00,4620101.00,1.0000000000
4620102.00,4620102.00,1.0000000000
4620103.00,4620103.00,1.0000000000
4620104.00,4620104.00,1.0000000000
4620105.00,4620105.00,1.0000000000
4620106.00,4620106.00,1.0000000000
4620107.00,4620107.00,0.8315801805
4620107.00,4620110.00,0.1684198195
4620108.00,4620108.00,0.7794423918
4620108.00,4620110.00,0.2205576082
4620109.00,4620109.00,0.7958244039
4620109.00,4620110.00,0.2041755961
4620110.00,4620110.00,1.0000000000
4620111.00,4620111.00,1.0000000000
4620112.00,4620112.00,1.0000000000
4620113.00,4620113.00,1.0000000000
4620114.00,4620114.00,1.0000000000
4620115.00,4620115.00,1.0000000000
4620116.00,4620116.00,1.0000000000
4620117.00,4620117.00,1.0000000000
4620118.00,4620118.00,1.0000000000
4620119.00,4620119.00,1.0000000000
4620120.00,4620120.00,1.0000000000
4620121.00,4620121.00,1.0000000000
4620122.00,4620122.00,1.0000000000
4620123.00,4620123.00,1.0000000000
4620124.00,4620124.00,1.0000000000
4620125.00,4620125.00,1.0000000000
4620126.00,4620126.00,1.0000000000
4620127.00,4620127.00,1.0000000000
4620128.00,4620128.00,1.0000000000
4620129.00,4620129.00,1.0000000000
4620130.00,4620130.00,1.0000000000
4620131.00,4620131.00,1.0000000000
4620132.00,4620132.00,1.0000000000
4620133.00,4620133.00,1.0000000000
4620134.00,4620134.00,1.0000000000
4620135.00,4620135.00,1.0000000000
4620136.00,4620136.00,1.0000000000
4620137.00,4620137.00,1.0000000000
4620138.00,4620138.00,1.0000000000
4620139.00,4620139.00,1.0000000000
4620140.00,4620140.00,1.0000000000
4620141.00,4620141.00,1.0000000000
4620142.00,4620142.00,1.0000000000
4620143.00,4620143.00,1.0000000000
4620144.00,4620144.00,1.0000000000
4620145.00,4620145.00,1.0000000000
4620146.00,4620146.00,1.0000000000
4620147.00,4620147.00,1.0000000000
4620148.00,4620148.00,1.0000000000
4620149.00,4620149.00,1.0000000000
4620150.00,4620150.00,1.0000000000
4620151.00,4620151.00,1.0000000000
4620152.00,4620152.00,1.0000000000
4620153.00,4620153.00,1.0000000000
4620154.00,4620154.00,1.0000000000
4620155.00,4620155.00,1.0000000000
4620156.00,4620156.00,1.0000000000
4620157.00,4620157.00,1.0000000000
4620158.00,4620158.00,1.0000000000
4620159.00,4620159.00,1.0000000000
4620160.00,4620160.00,1.0000000000
4620161.00,4620161.00,1.0000000000
4620162.00,4620162.00,1.0000000000
4620163.00,4620163.00,1.0000000000
4620164.00,4620164.00,1.0000000000
4620165.00,4620165.00,1.0000000000
4620166.00,4620166.00,1.0000000000
4620167.00,4620167.00,1.0000000000
4620168.00,4620168.00,1.0000000000
4620169.00,4620169.00,1.0000000000
4620170.00,4620170.00,1.0000000000
4620171.00,4620171.00,1.0000000000
4620172.00,4620172.00,1.0000000000
4620173.00,4620173.00,1.0000000000
4620174.00,4620174.00,1.0000000000
4620175.00,4620175.00,1.0000000000
4620176.00,4620176.00,1.0000000000
4620177.00,4620177.00,1.0000000000
4620178.00,4620178.00,1.0000000000
4620179.00,4620179.00,1.0000000000
4620180.00,4620180.00,1.0000000000
4620181.00,4620181.00,1.0000000000
4620182.00,4620182.00,1.0000000000
4620183.00,4620183.00,1.0000000000
4620184.00,4620184.00,1.0000000000
4620185.00,4620185.00,1.0000000000
4620186.00,4620186.00,1.0000000000
4620187.00,4620187.00,1.0000000000
4620188.00,4620188.00,1.0000000000
4620189.00,4620189.00,1.0000000000
4620190.00,4620190.00,1.0000000000
4620191.00,4620191.00,1.0000000000
4620192.00,4620192.00,1.0000000000
4620193.00,4620193.00,1.0000000000
4620194.00,4620194.00,1.0000000000
4620195.00,4620195.00,1.0000000000
4620196.00,4620196.00,1.0000000000
4620197.00,4620197.00,1.0000000000
4620198.00,4620198.00,1.0000000000
4620199.00,4620199.00,1.0000000000
4620200.00,4620200.00,1.0000000000
4620201.00,4620201.00,1.0000000000
4620202.00,4620202.00,1.0000000000
4620203.00,4620203.00,1.0000000000
4620204.00,4620204.00,1.0000000000
4620205.00,4620205.00,1.0000000000
4620206.00,4620206.00,1.0000000000
4620207.00,4620207.00,1.0000000000
4620208.00,4620208.00,1.0000000000
4620209.00,4620209.00,1.0000000000
4620210.00,4620210.00,1.0000000000
4620211.00,4620211.00,1.0000000000
4620212.00,4620212.00,1.0000000000
4620213.00,4620213.00,1.0000000000
4620214.00,4620214.00,1.0000000000
4620215.00,4620215.00,1.0000000000
4620216.00,4620216.00,1.0000000000
4620217.00,4620217.00,1.0000000000
4620218.00,4620218.00,1.0000000000
4620219.00,4620219.00,1.0000000000
4620220.00,4620220.00,1.0000000000
4620221.00,4620221.00,1.0000000000
4620222.00,4620222.00,1.0000000000
4620223.00,4620223.00,1.0000000000
4620224.00,4620224.00,1.0000000000
4620225.00,4620225.00,1.0000000000
4620226.00,4620226.00,1.0000000000
4620227.00,4620227.00,1.0000000000
4620228.00,4620228.00,1.0000000000
4620229.00,4620229.00,1.0000000000
4620230.00,4620230.00,1.0000000000
4620231.00,4620231.00,1.0000000000
4620232.00,4620232.00,1.0000000000
4620233.00,4620233.00,1.0000000000
4620234.00,4620234.00,1.0000000000
4620235.00,4620235.00,1.0000000000
4620236.00,4620236.00,1.0000000000
4620237.00,4620237.00,1.0000000000
4620238.00,4620238.00,1.0000000000
4620239.00,4620239.00,1.0000000000
4620250.00,4620250.00,0.2334630887
4620250.00,4620257.00,0.7665369113
4620251.00,4620251.00,1.0000000000
4620252.00,4620252.00,1.0000000000
4620253.00,4620253.00,1.0000000000
4620254.00,4620254.00,1.0000000000
4620255.00,4620255.00,1.0000000000
4620256.00,4620256.00,1.0000000000
4620260.00,4620260.00,1.0000000000
