source_ctuid,target_ctuid,w_area
4210026.00,4210026.00,1.0000000000
4210027.00,4210027.00,1.0000000000
4210028.00,4210028.00,1.0000000000
4210029.00,4210029.00,1.0000000000
4210030.00,4210030.00,1.0000000000
4210031.00,4210031.00,1.0000000000
4210032.00,4210032.00,1.0000000000
4210033.00,4210033.00,1.0000000000
4210034.00,4210034.00,0.6539324154
4210034.00,4210038.00,0.3460675846
4210035.00,4210035.00,0.4664518156
4210035.00,4210036.00,0.2578792711
4210035.00,4210037.00,0.2756689133
4210150.00,4210150.00,1.0000000000
4210400.00,4210120.00,1.0000000000
4210401.00,4210118.00,1.0000000000
4210402.00,4210108.00,1.0000000000
4210403.00,4210112.00,1.0000000000
4210404.00,4210102.00,1.0000000000
4210405.00,4210216.00,1.0000000000
4210406.00,4210098.00,1.0000000000
4210407.00,4210126.00,1.0000000000
4210408.00,4210114.00,0.9072012736
4210408.00,4210117.00,0.0927987264
4210409.00,4210087.00,1.0000000000
4210410.00,4210104.00,1.0000000000
4210411.00,4210205.00,0.2367876886
4210411.00,4210206.00,0.2607988081
4210411.00,4210207.00,0.5024135033
4210412.00,4210200.00,0.2036139820
4210412.00,4210201.00,0.3513386809
4210412.00,4210202.00,0.4450473370
4210413.00,4210096.00,1.0000000000
4210414.00,4210124.00,1.0000000000
4210415.00,4210090.00,1.0000000000
4210416.00,4210110.00,1.0000000000
4210417.00,4210106.00,1.0000000000
4210418.00,4210094.00,0.9999997380
4210418.00,4210100.00,0.0000002620
4210419.00,4210210.00,1.0000000000
4210420.00,4210085.00,1.0000000000
4210421.00,4210071.00,0.1693551616
4210421.00,4210072.00,0.1183475061
4210421.00,4210073.00,0.0846273896
4210421.00,4210074.00,0.1789492435
4210421.00,4210075.00,0.2453461935
4210421.00,4210076.00,0.2033745057
4210422.00,4210117.00,1.0000000000
4210423.00,4210092.00,1.0000000000
4210424.00,4210218.00,1.0000000000
4210425.00,4210214.00,0.5103072010
4210425.00,4210215.00,0.4896927990
4210426.00,4210212.00,1.0000000000
4210427.00,4210128.00,1.0000000000
4210428.00,4210061.00,0.2721000559
4210428.00,4210062.00,0.4060894595
4210428.00,4210063.00,0.0547851868
4210428.00,4210064.00,0.2670252978
4210429.00,4210122.00,1.0000000000
4620001.00,4620001.00,1.0000000000
4620002.00,4620002.00,1.0000000000
4620003.00,4620003.00,1.0000000000
4620004.00,4620004.00,1.0000000000
4620005.00,4620005.00,1.0000000000
4620006.00,4620006.00,1.0000000000
4620007.00,4620007.00,1.0000000000
4620008.00,4620008.00,1.0000000000
4620009.00,4620009.00,1.0000000000
4620010.00,4620010.00,1.0000000000
4620011.00,4620011.00,1.0000000000
4620012.00,4620012.00,1.0000000000
4620013.00,4620013.00,1.0000000000
4620014.00,4620014.00,1.0000000000
4620015.00,4620015.00,1.0000000000
4620016.00,4620016.00,1.0000000000
4620017.00,4620017.00,1.0000000000
4620018.00,4620018.00,1.0000000000
4620019.00,4620019.00,1.0000000000
4620020.00,4620020.00,1.0000000000
4620021.00,4620021.00,1.0000000000
4620022.00,4620022.00,1.0000000000
4620023.00,4620023.00,1.0000000000
4620024.00,4620024.00,1.0000000000
4620025.00,4620025.00,1.0000000000
4620026.00,4620026.00,1.0000000000
4620027.00,4620027.00,1.0000000000
4620028.00,4620028.00,1.0000000000
4620029.00,4620029.00,1.0000000000
4620030.00,4620030.00,1.0000000000
4620031.00,4620031.00,1.0000000000
4620032.00,4620032.00,1.0000000000
4620033.00,4620033.00,1.0000000000
4620034.00,4620034.00,1.0000000000
4620035.00,4620035.00,1.0000000000
4620036.00,4620036.00,1.0000000000
4620037.00,4620037.00,1.0000000000
4620038.00,4620038.00,1.0000000000
4620039.00,4620039.00,1.0000000000
4620040.00,4620040.00,1.0000000000
4620041.00,4620041.00,1.0000000000
4620042.00,4620042.00,1.0000000000
4620043.00,4620043.00,1.0000000000
4620044.00,4620044.00,1.0000000000
4620045.00,4620045.00,1.0000000000
4620046.00,4620046.00,1.0000000000
4620047.00,4620047.00,1.0000000000
4620048.00,4620048.00,1.0000000000
4620049.00,4620049.00,1.0000000000
4620050.00,4620050.00,1.0000000000
4620051.00,4620051.00,1.0000000000
4620052.00,4620052.00,1.0000000000
4620053.00,4620053.00,1.0000000000
4620054.00,4620054.00,1.0000000000
4620055.00,4620055.00,1.0000000000
4620056.00,4620056.00,1.0000000000
4620057.00,4620057.00,1.0000000000
4620058.00,4620058.00,1.0000000000
4620059.00,4620059.00,1.0000000000
4620060.00,4620060.00,1.0000000000
4620061.00,4620061.00,1.0000000000
4620062.00,4620062.00,1.0000000000
4620063.00,4620063.00,1.0000000000
4620064.00,4620064.00,1.0000000000
4620065.00,4620065.00,1.0000000000
4620066.00,4620066.00,1.0000000000
4620067.00,4620067.00,1.0000000000
4620068.00,4620068.00,1.0000000000
4620069.00,4620069.00,1.0000000000
4620070.00,4620070.00,1.0000000000
4620071.00,4620071.00,1.0000000000
4620072.00,4620072.00,1.0000000000
4620073.00,4620073.00,1.0000000000
4620074.00,4620074.00,1.0000000000
4620075.00,4620075.00,1.0000000000
4620076.00,4620076.00,1.0000000000
4620077.00,4620077.00,1.0000000000
4620078.00,4620078.00,1.0000000000
4620079.00,4620079.00,1.0000000000
4620080.00,4620080.00,1.0000000000
4620081.00,4620081.00,1.0000000000
4620082.00,4620082.00,1.0000000000
4620083.00,4620083.00,1.0000000000
4620084.00,4620084.00,1.0000000000
4620085.00,4620085.00,1.0000000000
4620086.00,4620086.00,1.0000000000
4620087.00,4620087.00,1.0000000000
4620088.00,4620088.00,1.0000000000
4620089.00,4620089.00,1.0000000000
4620090.00,4620090.00,1.0000000000
4620091.00,4620091.00,1.0000000000
4620092.00,4620092.00,1.0000000000
4620093.00,4620093.00,1.0000000000
4620094.00,4620094.00,1.0000000000
4620095.00,4620095.00,1.0000000000
4620096.00,4620096.00,1.0000000000
4620097.00,4620097.00,1.0000000000
4620098.00,4620098.00,1.0000000000
4620099.00,4620099.00,1.0000000000
4620100.00,4620100.00,1.0000000000
4620101.00,4620101.00,1.0000000000
4620102.00,4620102.00,1.0000000000
4620103.00,4620103.00,1.0000000000
4620104.00,4620104.00,1.0000000000
4620105.00,4620105.00,1.0000000000
4620106.00,4620106.00,1.0000000000
4620107.00,4620107.00,1.0000000000
4620108.00,4620108.00,1.0000000000
4620109.00,4620109.00,1.0000000000
4620110.00,4620110.00,1.0000000000
4620111.00,4620111.00,1.0000000000
4620112.00,4620112.00,1.0000000000
4620113.00,4620113.00,1.0000000000
4620114.00,4620114.00,1.0000000000
4620115.00,4620115.00,1.0000000000
4620116.00,4620116.00,1.0000000000
4620117.00,4620117.00,1.0000000000
4620118.00,4620118.00,1.0000000000
4620119.00,4620119.00,1.0000000000
4620120.00,4620120.00,1.0000000000
4620121.00,4620121.00,1.0000000000
4620122.00,4620122.00,1.0000000000
4620123.00,4620123.00,1.0000000000
4620124.00,4620124.00,1.0000000000
4620125.00,4620125.00,1.0000000000
4620126.00,4620126.00,1.0000000000
4620127.00,4620127.00,1.0000000000
4620128.00,4620128.00,1.0000000000
4620129.00,4620129.00,1.0000000000
4620130.00,4620130.00,1.0000000000
4620131.00,4620131.00,1.0000000000
4620132.00,4620132.00,1.0000000000
4620133.00,4620133.00,1.0000000000
4620134.00,4620134.00,1.0000000000
4620135.00,4620135.00,1.0000000000
4620136.00,4620136.00,1.0000000000
4620137.00,4620137.00,1.0000000000
4620138.00,4620138.00,1.0000000000
4620139.00,4620139.00,1.0000000000
4620140.00,4620140.00,1.0000000000
4620141.00,4620141.00,1.0000000000
4620142.00,4620142.00,1.0000000000
4620143.00,4620143.00,1.0000000000
4620144.00,4620144.00,1.0000000000
4620145.00,4620145.00,1.0000000000
4620146.00,4620146.00,1.0000000000
4620147.00,4620147.00,1.0000000000
4620148.00,4620148.00,1.0000000000
4620149.00,4620149.00,1.0000000000
4620150.00,4620150.00,1.0000000000
4620151.00,4620151.00,1.0000000000
4620152.00,4620152.00,1.0000000000
4620153.00,4620153.00,1.0000000000
4620154.00,4620154.00,1.0000000000
4620155.00,4620155.00,1.0000000000
4620156.00,4620156.00,1.0000000000
4620157.00,4620157.00,1.0000000000
4620158.00,4620158.00,1.0000000000
4620159.00,4620159.00,1.0000000000
4620160.00,4620160.00,1.0000000000
4620161.00,4620161.00,1.0000000000
4620162.00,4620162.00,1.0000000000
4620163.00,4620163.00,1.0000000000
4620164.00,4620164.00,1.0000000000
4620165.00,4620165.00,1.0000000000
4620166.00,4620166.00,1.0000000000
4620167.00,4620167.00,1.0000000000
4620168.00,4620168.00,1.0000000000
4620169.00,4620169.00,1.0000000000
4620170.00,4620170.00,1.0000000000
4620171.00,4620171.00,1.0000000000
4620172.00,4620172.00,1.0000000000
4620173.00,4620173.00,1.0000000000
4620174.00,4620174.00,1.0000000000
4620175.00,4620175.00,1.0000000000
4620176.00,4620176.00,1.0000000000
4620177.00,4620177.00,1.0000000000
4620178.00,4620178.00,1.0000000000
4620179.00,4620179.00,1.0000000000
4620180.00,4620180.00,1.0000000000
4620181.00,4620181.00,1.0000000000
4620182.00,4620182.00,1.0000000000
4620183.00,4620183.00,1.0000000000
4620184.00,4620184.00,1.0000000000
4620185.00,4620185.00,1.0000000000
4620186.00,4620186.00,1.0000000000
4620187.00,4620187.00,1.0000000000
4620188.00,4620188.00,1.0000000000
4620189.00,4620189.00,1.0000000000
4620190.00,4620190.00,1.0000000000
4620191.00,4620191.00,1.0000000000
4620192.00,4620192.00,1.0000000000
4620193.00,4620193.00,1.0000000000
4620194.00,4620194.00,1.0000000000
4620195.00,4620195.00,1.0000000000
4620196.00,4620196.00,1.0000000000
4620197.00,4620197.00,1.0000000000
4620198.00,4620198.00,1.0000000000
4620199.00,4620199.00,1.0000000000
4620200.00,4620200.00,1.0000000000
4620201.00,4620201.00,1.0000000000
4620202.00,4620202.00,1.0000000000
4620203.00,4620203.00,1.0000000000
4620204.00,4620204.00,1.0000000000
4620205.00,4620205.00,1.0000000000
4620206.00,4620206.00,1.0000000000
4620207.00,4620207.00,1.0000000000
4620208.00,4620208.00,1.0000000000
4620209.00,4620209.00,1.0000000000
4620210.00,4620210.00,1.0000000000
4620211.00,4620211.00,1.0000000000
4620212.00,4620212.00,1.0000000000
4620213.00,4620213.00,1.0000000000
4620214.00,4620214.00,1.0000000000
4620215.00,4620215.00,1.0000000000
4620216.00,4620216.00,1.0000000000
4620217.00,4620217.00,1.0000000000
4620218.00,4620218.00,1.0000000000
4620219.00,4620219.00,1.0000000000
4620220.00,4620220.00,1.0000000000
4620221.00,4620221.00,1.0000000000
4620222.00,4620222.00,1.0000000000
4620223.00,4620223.00,1.0000000000
4620224.00,4620224.00,1.0000000000
4620225.00,4620225.00,1.0000000000
4620226.00,4620226.00,1.0000000000
4620227.00,4620227.00,1.0000000000
4620228.00,4620228.00,1.0000000000
4620229.00,4620229.00,1.0000000000
4620230.00,4620230.00,1.0000000000
4620231.00,4620231.00,1.0000000000
4620232.00,4620232.00,1.0000000000
4620233.00,4620233.00,1.0000000000
4620234.00,4620234.00,1.0000000000
4620235.00,4620235.00,1.0000000000
4620236.00,4620236.00,0.9051087501
4620236.00,4620237.00,0.0948912499
4620237.00,4620237.00,1.0000000000
4620238.00,4620238.00,1.0000000000
4620239.00,4620239.00,1.0000000000
4620250.00,4620250.00,1.0000000000
4620251.00,4620251.00,1.0000000000
4620252.00,4620252.00,1.0000000000
4620253.00,4620253.00,1.0000000000
4620254.00,4620254.00,1.0000000000
4620255.00,4620255.00,1.0000000000
4620256.00,4620256.00,1.0000000000
4620260.00,4620260.00,1.0000000000
4620261.00,4620261.00,1.0000000000
4620262.00,4620262.00,1.0000000000
4620265.00,4620265.00,1.0000000000
4620266.00,4620266.00,1.0000000000
4620267.00,4620267.00,1.0000000000
4620268.00,4620268.00,1.0000000000
4620269.00,4620269.00,1.0000000000
4620270.00,4620270.00,1.0000000000
4620271.00,4620271.00,1.0000000000
4620272.00,4620272.00,1.0000000000
4620273.00,4620273.00,1.0000000000
4620274.00,4620274.00,1.0000000000
4620275.00,4620275.00,1.0000000000
4620276.00,4620276.00,1.0000000000
4620277.00,4620277.00,1.0000000000
4620278.00,4620278.00,1.0000000000
4620279.00,4620279.00,1.0000000000
4620280.00,4620280.00,1.0000000000
4620281.00,4620281.00,1.0000000000
4620282.00,4620282.00,1.0000000000
4620283.00,4620283.00,1.0000000000
4620284.00,4620284.00,1.0000000000
4620285.00,4620285.00,1.0000000000
4620286.00,4620286.00,1.0000000000
4620287.00,4620287.00,1.0000000000
4620288.00,4620288.00,1.0000000000
4620289.00,4620289.00,1.0000000000
4620290.00,4620290.00,1.0000000000
4620291.00,4620291.00,1.0000000000
4620292.00,4620292.00,1.0000000000
4620293.00,4620293.00,1.0000000000
4620294.00,4620294.00,1.0000000000
4620295.00,4620295.00,1.0000000000
4620296.00,4620296.00,1.0000000000
4620297.00,4620297.00,1.0000000000
4620301.00,4620301.00,1.0000000000
4620302.00,4620302.00,1.0000000000
4620303.00,4620303.00,1.0000000000
4620304.00,4620304.00,1.0000000000
4620305.00,4620305.00,1.0000000000
4620306.00,4620306.00,1.0000000000
4620307.00,4620307.00,1.0000000000
4620308.00,4620308.00,1.0000000000
4620309.00,4620309.00,1.0000000000
4620310.00,4620310.00,1.0000000000
4620311.00,4620311.00,1.0000000000
4620312.00,4620312.00,1.0000000000
4620313.00,4620313.00,1.0000000000
4620314.00,4620314.00,1.0000000000
4620315.00,4620315.00,1.0000000000
4620316.00,4620316.00,1.0000000000
4620317.00,4620317.00,1.0000000000
4620318.00,4620318.00,1.0000000000
4620319.00,4620319.00,1.0000000000
4620320.00,4620320.00,1.0000000000
4620321.00,4620321.00,1.0000000000
4620322.00,4620256.00,0.1072668710
4620322.00,4620311.00,0.4195392517
4620322.00,4620324.00,0.4731938773
4620324.00,4620324.00,1.0000000000
4620326.00,4620326.00,1.0000000000
4620327.00,4620327.00,1.0000000000
4620328.00,4620328.00,1.0000000000
4620329.00,4620329.00,1.0000000000
4620330.00,4620330.00,1.0000000000
4620331.00,4620331.00,1.0000000000
4620332.00,4620332.00,1.0000000000
4620333.00,4620333.00,1.0000000000
4620334.00,4620334.00,1.0000000000
4620335.00,4620335.00,1.0000000000
4620336.00,4620336.00,1.0000000000
4620337.00,4620337.00,1.0000000000
4620338.00,4620338.00,1.0000000000
4620339.00,4620339.00,1.0000000000
4620340.00,4620340.00,1.0000000000
4620341.00,4620341.00,1.0000000000
4620342.00,4620342.00,1.0000000000
4620343.00,4620343.00,1.0000000000
4620344.00,4620344.00,1.0000000000
4620345.00,4620345.00,1.0000000000
4620350.00,4620350.00,1.0000000000
4620351.00,4620351.00,1.0000000000
4620352.00,4620352.00,1.0000000000
4620354.00,4620354.00,1.0000000000
4620356.00,4620356.00,1.0000000000
4620358.00,4620358.00,1.0000000000
4620360.00,4620360.00,1.0000000000
4620362.00,4620362.00,1.0000000000
4620364.00,4620364.00,1.0000000000
4620365.00,4620365.00,1.0000000000
4620366.00,4620366.00,1.0000000000
4620367.00,4620367.00,1.0000000000
4620368.00,4620368.00,1.0000000000
4620370.00,4620370.00,1.0000000000
4620371.00,4620371.00,1.0000000000
4620372.00,4620372.00,1.0000000000
4620373.00,4620373.00,1.0000000000
4620374.00,4620374.00,1.0000000000
4620375.00,4620375.00,0.8741297588
4620375.00,4620382.00,0.1258702412
4620376.00,4620376.00,1.0000000000
4620380.00,4620380.00,1.0000000000
4620381.00,4620375.00,0.2514951864
4620381.00,4620381.00,0.7485048136
4620382.00,4620382.00,0.9060651636
4620382.00,4620383.00,0.0939348364
4620383.00,4620383.00,1.0000000000
4620384.00,4620384.00,1.0000000000
4620385.00,4620385.00,1.0000000000
4620386.00,4620386.00,1.0000000000
4620387.00,4620387.00,0.8686013919
4620387.00,4620389.00,0.0708233963
4620387.00,4620393.00,0.0605747310
4620387.00,4620403.00,0.0000004808
4620389.00,4620389.00,1.0000000000
4620391.00,4620391.00,0.9999995449
4620391.00,4620392.00,0.0000004551
5050001.00,5050001.00,1.0000000000
5050002.00,5050002.00,0.9376384970
5050002.00,5050079.00,0.0623615030
5050003.00,5050003.00,1.0000000000
5050004.00,5050004.00,1.0000000000
5050005.00,5050005.00,0.1010031573
5050005.00,5050041.00,0.1082964078
5050005.00,5050042.00,0.7907004349
5050006.00,5050006.00,0.5103719966
5050006.00,5050043.00,0.1442250314
5050006.00,5050044.00,0.3454029719
5050007.00,5050007.00,1.0000000000
5050008.00,5050008.00,0.4110943957
5050008.00,5050045.00,0.1879079281
5050008.00,5050046.00,0.4009976762
5050009.00,5050009.00,1.0000000000
5050010.00,5050010.00,1.0000000000
5050011.00,5050011.00,1.0000000000
5050012.00,5050012.00,1.0000000000
5050013.00,5050013.00,1.0000000000
5050014.00,5050014.00,1.0000000000
5050015.00,5050015.00,1.0000000000
5050016.00,5050016.00,1.0000000000
5050017.00,5050017.00,1.0000000000
5050018.00,5050018.00,1.0000000000
5050019.00,5050019.00,1.0000000000
5050020.00,5050020.00,1.0000000000
5050021.00,5050021.00,1.0000000000
5050022.00,5050022.00,1.0000000000
5050023.00,5050023.00,1.0000000000
5050024.00,5050024.00,1.0000000000
5050025.00,5050025.00,1.0000000000
5050026.00,5050026.00,1.0000000000
5050027.00,5050027.00,1.0000000000
5050028.00,5050028.00,1.0000000000
5050029.00,5050029.00,1.0000000000
5050030.00,5050030.00,1.0000000000
5050031.00,5050031.00,1.0000000000
5050032.00,5050032.00,1.0000000000
5050033.00,5050033.00,1.0000000000
5050034.00,5050034.00,1.0000000000
5050035.00,5050035.00,1.0000000000
5050036.00,5050036.00,1.0000000000
5050037.00,5050037.00,1.0000000000
5050038.00,5050038.00,1.0000000000
5050039.00,5050039.00,0.5222730947
5050039.00,5050047.00,0.2896207681
5050039.00,5050048.00,0.1881061372
5050040.00,5050040.00,0.3474663812
5050040.00,5050047.00,0.1081007058
5050040.00,5050049.00,0.2453008468
5050040.00,5050050.00,0.2991320662
5050041.00,5050100.00,1.0000000000
5050042.00,5050101.00,1.0000000000
5050043.00,5050102.00,1.0000000000
5050044.00,5050103.00,1.0000000000
5050045.00,5050104.00,0.7912305315
5050045.00,5050107.00,0.2087694685
5050046.00,5050105.00,1.0000000000
5050047.00,5050106.00,1.0000000000
5050400.00,5050070.00,0.2482747431
5050400.00,5050071.00,0.1899134812
5050400.00,5050072.00,0.1318177120
5050400.00,5050073.00,0.3033139771
5050400.00,5050074.00,0.1266800866
5050401.00,5050086.00,0.3608956003
5050401.00,5050087.00,0.0725032573
5050401.00,5050088.00,0.0643564942
5050401.00,5050152.00,0.5022446481
5050402.00,5050080.00,0.1388184080
5050402.00,5050081.00,0.1215814900
5050402.00,5050082.00,0.1597590334
5050402.00,5050083.00,0.1354187296
5050402.00,5050084.00,0.1088632710
5050402.00,5050085.00,0.1070519319
5050402.00,5050153.00,0.2285071361
5050403.00,5050079.00,1.0000000000
5050404.00,5050120.00,1.0000000000
5050405.00,5050125.00,1.0000000000
5050406.00,5050127.00,1.0000000000
5050407.00,5050120.00,0.3927655447
5050407.00,5050151.00,0.6072344553
5050408.00,5050131.00,1.0000000000
5050409.00,5050130.00,1.0000000000
5050410.00,5050107.00,0.1321496615
5050410.00,5050108.00,0.1857148166
5050410.00,5050135.00,0.4379999122
5050410.00,5050150.00,0.2441356097
5350001.00,5350001.00,1.0000000000
5350002.00,5350002.00,1.0000000000
5350003.00,5350003.00,1.0000000000
5350004.00,5350004.00,1.0000000000
5350005.00,5350005.00,1.0000000000
5350006.00,5350006.00,1.0000000000
5350007.00,5350007.00,1.0000000000
5350008.00,5350008.00,1.0000000000
5350009.00,5350009.00,1.0000000000
5350010.00,5350010.00,1.0000000000
5350011.00,5350011.00,1.0000000000
5350012.00,5350012.00,1.0000000000
5350013.00,5350013.00,1.0000000000
5350014.00,5350014.00,1.0000000000
5350015.00,5350015.00,1.0000000000
5350016.00,5350016.00,1.0000000000
5350017.00,5350017.00,1.0000000000
5350018.00,5350018.00,1.0000000000
5350019.00,5350019.00,1.0000000000
5350020.00,5350020.00,1.0000000000
5350021.00,5350021.00,1.0000000000
5350022.00,5350022.00,1.0000000000
5350023.00,5350023.00,1.0000000000
5350024.00,5350024.00,1.0000000000
5350025.00,5350025.00,1.0000000000
5350026.00,5350026.00,1.0000000000
5350027.00,5350027.00,1.0000000000
5350028.00,5350028.00,1.0000000000
5350029.00,5350029.00,1.0000000000
5350030.00,5350030.00,1.0000000000
5350031.00,5350031.00,1.0000000000
5350032.00,5350032.00,1.0000000000
5350033.00,5350033.00,1.0000000000
5350034.00,5350034.00,1.0000000000
5350035.00,5350035.00,1.0000000000
5350036.00,5350036.00,1.0000000000
5350037.00,5350037.00,1.0000000000
5350038.00,5350038.00,1.0000000000
5350039.00,5350039.00,1.0000000000
5350040.00,5350040.00,1.0000000000
5350041.00,5350041.00,1.0000000000
5350042.00,5350042.00,1.0000000000
5350043.00,5350043.00,1.0000000000
5350044.00,5350044.00,1.0000000000
5350045.00,5350045.00,1.0000000000
5350046.00,5350046.00,1.0000000000
5350047.00,5350047.00,1.0000000000
5350048.00,5350048.00,1.0000000000
5350049.00,5350049.00,1.0000000000
5350050.00,5350050.00,1.0000000000
5350051.00,5350051.00,1.0000000000
5350052.00,5350052.00,1.0000000000
5350053.00,5350053.00,1.0000000000
5350054.00,5350054.00,1.0000000000
5350055.00,5350055.00,1.0000000000
5350056.00,5350056.00,1.0000000000
5350057.00,5350057.00,1.0000000000
5350058.00,5350058.00,1.0000000000
5350059.00,5350059.00,1.0000000000
5350060.00,5350060.00,1.0000000000
5350061.00,5350061.00,1.0000000000
5350062.00,5350062.00,1.0000000000
5350063.00,5350063.00,1.0000000000
5350064.00,5350064.00,1.0000000000
5350065.00,5350065.00,1.0000000000
5350066.00,5350066.00,1.0000000000
5350067.00,5350067.00,1.0000000000
5350068.00,5350068.00,1.0000000000
5350069.00,5350069.00,1.0000000000
5350070.00,5350070.00,1.0000000000
5350071.00,5350071.00,1.0000000000
5350072.00,5350072.00,1.0000000000
5350073.00,5350073.00,1.0000000000
5350074.00,5350074.00,1.0000000000
5350075.00,5350075.00,1.0000000000
5350076.00,5350076.00,1.0000000000
5350077.00,5350077.00,1.0000000000
5350078.00,5350078.00,1.0000000000
5350079.00,5350079.00,1.0000000000
5350080.00,5350080.00,1.0000000000
5350081.00,5350081.00,1.0000000000
5350082.00,5350082.00,1.0000000000
5350083.00,5350083.00,1.0000000000
5350084.00,5350084.00,1.0000000000
5350085.00,5350085.00,1.0000000000
5350086.00,5350086.00,1.0000000000
5350087.00,5350087.00,1.0000000000
5350088.00,5350088.00,1.0000000000
5350089.00,5350089.00,1.0000000000
5350090.00,5350090.00,1.0000000000
5350091.00,5350091.00,1.0000000000
5350092.00,5350092.00,1.0000000000
5350093.00,5350093.00,1.0000000000
5350094.00,5350094.00,1.0000000000
5350095.00,5350095.00,1.0000000000
5350096.00,5350096.00,1.0000000000
5350097.00,5350097.00,1.0000000000
5350098.00,5350098.00,1.0000000000
5350099.00,5350099.00,1.0000000000
5350100.00,5350100.00,1.0000000000
5350101.00,5350101.00,1.0000000000
5350102.00,5350102.00,1.0000000000
5350103.00,5350103.00,1.0000000000
5350104.00,5350104.00,1.0000000000
5350105.00,5350105.00,1.0000000000
